#Activity	walking running walking standing 
#ActivityID	1 2 1 8 
#Date 08-22-18-45
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-32768	22608	-19216	526	1397	782	10600	10928	-32768	-3358	2396	-777	-6888	16648	-25192	-3553	4515	-711	-11136	32232	31936	247	425	-4098	-32768	-5016	-1448	6629	6760	99	-12104	-12464	6792	-99	-1919	-1247	117	124	2
17872	32767	-32768	5640	8774	4732	-16288	-32768	32767	-11285	1993	135	-32768	-32768	32767	-1114	-4188	-1158	-8032	32767	32112	39	3	-4788	-32768	7424	-6288	6399	5842	-98	-14344	-7872	-2928	1493	-2701	-1474	132	121	2
21644	-4548	32767	1787	-559	1289	-7808	29520	-32768	10962	5046	375	-32768	32767	-32768	7180	4068	2507	-808	32767	32632	-64	-748	-4032	-32768	13744	-13432	3487	4401	-749	-32768	26368	1928	3101	-3002	-861	166	78	2
-32768	-1536	14024	1051	-4	1197	19496	-5832	-32768	5685	7961	2468	-11272	32767	-28600	1788	1893	-642	4632	32767	22272	-1955	-1305	-2825	-32216	12064	-10056	1676	3185	-1068	-32768	18368	-8000	1353	-4981	622	127	113	2
-9444	-4840	15676	255	548	442	26176	9224	-32768	-128	4032	-3407	12024	20624	-25056	-4769	1108	432	11024	31928	14456	-1949	-2060	-1296	-19776	9304	-17344	-655	1311	-260	-32768	21544	-5800	-665	-6241	1405	174	193	2
-10520	-4732	12904	151	642	383	-17904	-7160	-32768	-3258	3551	-1420	-9496	-18064	-32488	-7809	3020	2689	14024	26720	4744	-1880	-3024	747	-14208	13184	-26848	-2214	-917	-107	-32768	8656	-8840	-1826	-6124	2101	107	114	2
-8920	-11388	12260	117	607	310	-12560	-19296	-25256	-2698	355	-293	-32768	-20576	-31688	2148	2247	708	11328	15768	-464	-680	-4397	2842	-4656	5744	-24808	-2338	-4282	54	-32768	8848	-24416	-1091	-4934	2367	9	114	2
-9424	-8200	14860	-72	982	555	-15440	-26688	-27792	-1415	2139	-427	-32768	-1928	-24096	860	3680	2030	4520	17384	1312	1239	-5363	4602	10112	4536	-20776	-1703	-6769	337	-32768	-584	-30960	-695	-5996	1736	119	124	2
-8340	-8260	19996	-74	1867	736	-28832	-11488	-23232	757	837	280	-32768	-6648	-8944	-199	4080	2570	-3608	19856	7816	1435	-5631	5972	12792	1528	-15360	-418	-7921	266	-23592	-5960	-31136	-260	-4797	2784	155	124	2
-3724	-11728	26524	95	4071	1273	-32768	72	-14296	1145	-53	630	-32768	-6616	9296	1463	4219	2667	-9912	12496	12392	1844	-5854	6574	6960	2000	-11888	145	-8498	613	1400	-5712	-31120	605	-3259	3230	180	131	2
-1892	-15148	27684	-230	6229	2771	-32768	4720	392	-452	-155	324	-32768	4808	22528	3045	3345	2715	-12384	14176	12872	1789	-6143	6583	2536	-312	-9456	722	-8622	748	12680	-11416	-27192	1019	-2072	1685	157	127	2
-5972	-19100	22096	-950	8017	4361	-32768	80	14392	-2604	-538	-129	-32768	18944	20648	1921	3454	2403	-14128	8456	16208	1263	-6329	6046	8896	-2928	-15632	465	-9284	1394	14616	-18960	-27352	1303	-321	-911	128	128	2
-18364	-12684	23452	-1618	8662	5215	-25672	-9232	14624	-3564	-1159	216	-21320	3152	13912	-2310	4275	1469	-24712	19376	21856	1701	-6736	5145	3104	400	-15976	444	-9175	1930	15640	-6536	-23512	1777	1615	-2153	123	135	2
-32768	-20876	21108	-62	7421	4888	-14120	-16496	16352	-4743	-842	729	-13864	-22072	25032	-4180	3535	768	-32768	24472	23576	1185	-6929	4934	-2976	-1336	-24024	318	-9066	2644	21568	-3920	-20232	-158	1867	-1319	128	134	2
-22180	1256	1612	284	6285	4340	2744	-13032	21256	-2779	1501	652	-13064	-24336	27912	-4138	3288	551	-32768	19256	23104	1460	-6151	5321	-8712	1136	-32768	-349	-7841	2656	9568	-6120	-14936	-3751	454	-384	127	125	2
-32768	-18556	11376	472	3311	1428	-1184	-9960	-4768	1640	4415	1197	-9592	-23808	32767	-119	-365	-354	-32768	6880	17352	2167	-4716	4896	-32768	12416	-32768	-2267	-5265	2277	-7504	6624	12976	-3521	-1491	584	115	128	2
-19360	-6088	12256	2188	1850	1308	-21352	536	12656	789	5469	737	248	-9880	23424	1793	448	331	-32768	-5224	3672	1443	-2805	1999	-12744	-416	-32768	-2687	-2424	-353	-23696	26712	32767	-1618	-1597	2718	116	135	2
-28032	2676	22408	-1458	3265	1947	-30208	1408	13984	1562	6921	1071	-5048	-1536	11176	-60	-1121	461	-32768	-9328	-7720	-120	-1184	-873	18440	-3176	-32768	-294	543	313	-15280	-3136	14944	-1777	2063	2506	113	131	2
-32768	-17976	26332	-1574	2705	3473	-30408	3504	1936	-515	7061	704	-11648	6656	9928	1098	-2956	309	-32768	-4312	-7288	57	1116	-1241	9800	-4344	-32768	1128	3485	497	4496	-6288	6448	2589	2748	-468	102	131	2
-28732	-28128	29132	-361	1655	4489	-28496	1160	1360	-2092	6444	394	-7152	14088	6360	2214	-2890	404	-32768	-32768	32767	-1721	11348	-4721	-13936	-16336	14800	5222	6351	972	-18672	15144	32767	5232	183	-455	134	133	2
-22752	-24500	32767	-475	836	4569	-32456	-3560	-3752	-2314	5823	-68	-10608	5000	-3688	152	-3386	150	-32768	-9696	25984	-3593	607	-2229	-13912	-12992	-32768	-5370	4805	60	-32768	-25568	-32768	-1228	5122	-228	135	123	2
-19912	-32768	32767	-434	-14	4030	-32768	-6320	-15848	-3816	3720	194	-32768	-24448	10336	-1002	-3219	-2115	-32648	15832	13144	-1295	332	-730	3768	1200	-32768	-3133	6145	-1081	-8480	-32768	-32768	-341	409	334	136	147	2
-10212	-32768	26588	1858	-1867	2340	-27664	-5208	-11784	-3872	1866	453	-32768	-2624	-6968	-157	-4735	-1071	-4856	11384	13648	128	524	-251	25664	-2464	-25200	-1130	4620	1832	-6616	-12336	-23256	3451	2316	-1875	144	135	2
1964	-24556	21356	680	-2579	786	-20952	-12824	-16528	-2573	221	-77	-32768	-11816	-1568	218	-6004	-855	-5568	8872	14304	-66	404	-277	-5488	17720	-32768	-47	3471	732	-27296	20496	-32768	4819	2466	-1687	123	136	2
1480	-27924	13456	-286	-3890	-668	-10872	-7320	-24112	401	-1584	389	-32768	-3576	-6144	183	-5371	-2465	-4816	8952	14736	47	359	-239	-32768	15128	-32768	695	3285	1483	-32768	32767	-32768	4936	2654	-872	122	135	2
2420	-18144	9872	-898	-5412	-2211	-3248	-5688	-24808	1986	-4065	-691	-32768	-1096	-23312	-166	-5434	-2360	-1888	13120	15672	-202	742	-487	-22920	14680	-29552	1557	1396	-239	-32768	10696	-28432	-1257	3623	-1823	126	128	2
-6420	-15480	10540	-2624	-6140	-3887	3976	-1336	-23888	3048	-6103	-713	-32768	4896	-22336	-40	-5114	-1709	-608	14000	25936	19	1863	-1139	-32768	1488	-25976	-550	907	-307	-32768	4328	-4824	-1442	4645	-3341	140	151	2
-15256	-13024	12776	-3259	-6598	-4949	4136	1440	-14728	2604	-7860	-958	-16512	3960	-24920	-836	-4036	-1689	5592	14448	31088	805	4151	-2241	-32768	-21712	-10344	-440	-164	-684	-32768	5040	21208	-4122	4604	-1537	109	161	2
-18532	-9608	13880	-3895	-6555	-5384	2376	2880	-11064	1871	-8512	-1471	-1448	5600	-24496	-722	-2445	-1452	2328	13032	28080	2125	5989	-3851	-32768	-10952	5912	3128	-191	734	-32768	-15720	20640	-4501	3831	-2138	132	147	2
-20352	-9960	14196	-3462	-6351	-5880	-1680	6712	-8912	562	-8908	-1287	7432	11808	-26400	-625	-827	-9	3168	13424	24632	2545	7079	-4976	-32064	-656	11088	2520	758	-38	-24368	-10424	17560	-419	3704	-1086	113	126	2
-20868	-8076	16392	-3074	-5786	-6621	-520	7728	-17664	-147	-8961	-1541	9672	14192	-25320	-1950	474	1362	-9088	15904	28024	2243	7151	-4957	-28936	6864	14904	2972	-416	79	-16000	11024	15976	3694	3780	25	129	118	2
-32768	-4916	20568	-3842	-4757	-7703	1864	2512	-20144	-217	-9054	-1491	16680	3280	-24496	-2532	1237	1837	-20176	24136	16464	165	7530	-4472	-16584	11664	18296	2016	-201	-273	-11488	17000	27808	3643	2475	-481	127	129	2
-32768	-6216	18032	-2445	-4450	-8192	-1712	2208	-30224	999	-8418	-2133	29392	2808	-20800	2115	668	778	-7128	-1000	-7024	278	8052	-2164	-624	12048	15344	-541	1740	-888	-11776	19088	32767	1045	1276	-462	124	130	2
-32768	12928	14252	-1599	-5104	-6969	-8680	-8064	-32768	1750	-7084	-2453	12728	1280	-7040	3029	-358	-49	-32768	32767	19424	-1315	4647	124	-6816	14304	-1824	-3786	4883	-1809	-12552	22616	32767	-1050	309	-365	118	122	2
-32768	32767	-2220	-2348	-5013	-3720	-21656	-10016	-32768	4497	-4409	-1030	2328	-8440	24984	2064	-1060	-140	-22904	-11296	28432	-126	2914	-1110	-24160	-6568	11232	-4252	6847	-1232	768	9760	23520	-688	454	-21	117	102	2
-32768	32767	-23448	-1045	-3514	-333	-2360	16240	-32768	1677	-1232	858	-19944	-7440	24512	-320	417	-1887	-25792	26296	30616	2495	1606	-3203	-32768	-17000	3784	-2617	7436	-534	-7880	-10176	12992	-1756	-733	338	134	111	2
-32768	27076	-30180	-516	-996	1658	2696	18176	-32768	418	-847	847	-22160	11032	18776	-2620	646	-1839	-15544	32767	32767	709	1412	-3876	-32768	-10784	384	2744	7385	-49	-9480	-10312	10520	-1841	-1679	-533	133	141	2
-32768	16948	-21728	575	2956	882	2504	2024	-30672	-3169	3234	-1293	-2624	8256	-25304	-6094	5719	1080	-11432	32767	32767	-259	1152	-5054	-32768	-488	1232	4892	6798	54	-10216	-15464	2704	-1228	-1918	-1189	170	147	2
-32768	29572	32767	6499	9776	8334	-32768	-32768	-17536	-3075	7090	-812	-32768	-32768	19432	-3698	-1453	-2431	-9736	32767	32767	223	-595	-5522	-32768	10224	-9072	3634	6079	117	-22760	8600	3320	2583	-3113	-1237	54	64	2
-30856	1440	32767	2650	353	2112	-32768	32767	-27600	14352	9119	1913	-32768	32767	-32768	8997	1989	1934	1400	32767	31880	-1444	-1801	-4626	-32768	9224	-11200	2915	4137	-505	-32768	25288	496	1639	-3182	308	137	140	2
-8172	-1948	19668	782	471	281	31424	3760	-6264	-86	5939	1960	4912	32767	-32768	1948	2405	-1718	11080	32767	19256	-3273	-2350	-2834	-28504	9648	-12032	1338	2831	-570	-32768	5416	-5128	-569	-5290	739	123	214	2
-9092	-10312	12872	594	230	401	15472	-312	-32768	-2272	3365	-4074	18200	17736	-32768	-5600	2160	783	16008	25544	9760	-1950	-2614	-607	-15824	1648	-17640	-90	57	-286	-32768	16136	-4200	-1396	-6324	1807	116	118	2
-6760	-8172	13928	376	383	174	-32768	-11744	-32768	-3357	3605	-714	-28272	-23096	-24424	-7789	2801	1280	18416	19576	1960	-1099	-3378	2363	-8088	3320	-27504	-1387	-2512	41	-32768	11968	-6728	-1163	-6697	2143	116	67	2
-7964	-7516	14740	55	526	445	-15024	-13896	-26680	-1049	673	753	-32768	1440	-25760	2284	2285	859	13176	8320	2488	1052	-4185	4520	2744	800	-19784	-1231	-5339	369	-32768	616	-31848	737	-5860	176	134	118	2
-7872	-11328	18148	-37	1438	621	-23536	-20848	-24448	-621	1397	-790	-32768	3048	-14280	1045	4646	2878	1216	15896	10792	2171	-5016	5604	10824	1816	-20032	-683	-7269	839	-32768	-3920	-25856	-129	-6092	2814	182	136	2
-4628	-12112	26016	256	3262	1125	-32768	-3208	-19048	1141	1174	329	-32768	-5944	1856	1257	4026	1889	-10928	15744	18568	1701	-6158	6119	7120	3720	-10136	-431	-8489	1144	-11736	-2696	-27568	361	-3604	3368	137	125	2
-1580	-12236	27404	221	5493	2215	-32768	5368	-4496	172	412	806	-32768	3352	14240	2827	4010	2769	-13200	21160	15912	1712	-7022	5795	192	4456	-11696	-411	-8733	1389	848	-5192	-28560	792	-2759	2864	151	118	2
-5888	-14600	24888	-332	7101	3593	-32768	2352	5712	-2172	-218	-260	-32768	10800	18368	2510	3370	2830	-16392	19552	16928	943	-7660	5552	-1248	264	-11696	-727	-8864	1561	5104	-13168	-27552	1245	-1883	916	129	118	2
-10680	-12184	21696	-705	8139	4557	-30488	-6368	13632	-3041	-557	236	-24688	4296	11912	-989	3993	2243	-16656	16576	20336	2303	-7827	5336	-512	-2512	-19288	-826	-9471	1823	7384	-15872	-22640	1854	-50	-1660	120	123	2
-22184	-13092	22496	-406	8024	4433	-22152	-12264	15016	-3391	-754	702	-20776	-11232	12448	-2468	3929	899	-29024	24360	23944	2977	-7705	5158	-3088	-5328	-19160	697	-9420	2340	15376	-6104	-22032	1208	1375	-2091	117	125	2
-32768	-17008	26120	1878	6410	4020	-8680	-16464	22568	-2875	312	864	-13624	-20544	28000	-1317	3071	-249	-32768	21520	27080	2612	-6582	5961	-4688	-5584	-32768	1350	-9086	2947	25968	816	-25152	-1358	1312	-1503	127	123	2
-4480	-1388	-1864	1299	6726	2438	3544	-7960	12488	512	2409	693	-11712	-20928	32767	247	1247	607	-32768	10688	32568	2926	-5060	6250	-11096	-1560	-32768	1241	-7420	3008	7568	-288	-10240	-3736	-195	323	121	116	2
3536	-11140	-9640	1137	7018	2077	-7576	-6752	5832	2870	4496	865	-10000	-11872	32767	1136	-203	617	-32768	8112	32767	2969	-4831	6116	-30416	6184	-32768	-1572	-4718	1683	-8408	16656	25744	-1893	-2234	1448	117	114	2
-17212	12404	23468	866	3071	613	-19416	4896	16032	2152	5603	625	-3192	-10696	28712	1109	-289	348	-32768	-9880	2912	-294	-2039	460	200	-6456	-32768	-2915	-1072	-613	-23960	20944	26512	-995	781	3401	109	117	2
-32768	-892	26112	-1858	2674	2260	-32768	7048	6928	365	6363	646	-8784	4392	20528	613	-2090	533	-32768	-12200	-9432	-716	-32	-506	19944	-12560	-32768	-995	2382	-524	-11808	-8432	15840	35	1540	1760	123	132	2
-32768	-25448	28884	-1522	931	3540	-32768	7008	7264	-385	6338	565	-11160	19232	10160	1156	-2294	710	-32768	-12536	-5872	782	4072	89	6480	-15856	-32768	-973	4369	-60	5368	-25952	-23128	4592	6638	-1939	117	128	2
-21220	-30456	30552	-907	233	4794	-32560	-4472	4696	-4487	5689	-404	-10112	18720	4496	72	-3078	552	-32768	32767	32767	-3473	8231	-7180	-32768	32767	-1560	1913	5972	1055	-32768	32767	32767	3739	-6711	1751	129	126	2
-22768	-32768	32767	-2191	-12	4698	-32768	-12488	-8680	-3460	4661	-824	-26192	-4528	1800	-3604	-3936	-334	-22568	16040	32767	-3168	2593	-2819	-19920	-32768	-16	2335	5838	-1962	-15616	-29000	-32768	-2928	4183	-620	92	128	2
-20672	-32768	32228	-814	-1438	2895	-31696	-5784	-13880	-3891	2397	52	-32768	-17336	-7304	-887	-4329	-3214	1584	12360	18888	-1211	170	-760	25776	152	26328	-224	3725	-357	-10920	-32720	-25488	2937	782	243	134	126	2
-5896	-32532	22652	1496	-2686	1202	-29392	-9848	-19448	-3060	1055	-159	-32768	-8200	-9432	-425	-5849	-1221	-6704	12888	14904	-371	263	-407	15272	3984	-28944	-2374	3795	796	-4448	7560	-25000	4012	2649	-706	89	119	2
116	-21804	16420	301	-3088	-558	-15008	-10208	-22880	-544	-845	354	-32768	-8296	-6448	30	-6460	-1825	-5064	10032	16528	-198	269	-360	-32768	4440	-30312	-1630	3938	-152	-32768	32767	-32768	3955	2589	-1134	95	131	2
1124	-20224	10424	-64	-4310	-2320	-7544	-7088	-26344	2522	-2721	241	-32768	-4336	-20072	750	-4589	-2506	-2264	9424	15296	85	510	-590	-13320	3184	-32024	10	1919	-1108	-32768	8216	-23608	-1172	3235	-581	169	129	2
-1620	-10736	10052	-1342	-5159	-3716	160	-3168	-25304	4278	-5061	-115	-32768	3720	-29104	1287	-5301	-2139	-5696	12184	20296	35	1462	-1132	-25920	4464	-25912	1062	981	313	-32768	4168	-9376	-397	4375	-2853	122	146	2
-13500	-13496	13064	-2508	-5940	-4756	5632	1800	-21480	3737	-7125	60	-31120	8608	-27688	25	-4693	-2702	4064	9424	30656	415	3436	-1972	-32768	-14656	-19048	554	682	-115	-32768	9264	11976	-2102	3869	-2060	126	149	2
-18192	-13276	13780	-2405	-6805	-5157	5232	24	-14088	2256	-8047	-408	-5264	6392	-26904	-813	-3262	-2551	4888	11496	27720	1620	5535	-3107	-32768	-12488	-2592	2163	648	-218	-32768	-6512	19088	-3501	4268	-1724	126	121	2
-22520	-12360	14156	-2823	-6978	-5414	-2048	1000	-11872	1303	-8946	-437	6424	4752	-27320	-538	-1187	-1386	-3800	17000	23144	2583	6854	-4509	-31808	-392	11184	3005	984	958	-30264	-9984	15984	-1968	3383	-2198	119	141	2
-28192	-15904	12060	-2211	-6889	-6138	-2064	3208	-17064	822	-9121	-636	11296	15648	-23392	-658	-14	159	-2416	16096	23520	2573	6767	-4806	-28000	6984	10056	2641	328	-213	-20648	1688	8544	2877	3209	-1483	131	106	2
-32768	-7920	14052	-2633	-5597	-7359	904	3464	-20208	588	-9096	-873	14872	12032	-21120	-1743	765	1571	-13832	27176	23160	1032	7195	-4881	-29320	13720	13408	2324	-271	-304	-15624	22160	14424	4490	4041	-869	131	128	2
-32768	-6928	17596	-3165	-4510	-8366	-1648	1768	-30040	1326	-8512	-1240	20472	4336	-13552	1661	473	1871	-27920	8568	14040	-31	7157	-3830	-18488	11400	22312	543	55	-556	-11672	25040	32767	772	2257	-247	167	148	2
-32768	7096	12812	-2749	-4524	-7370	-10720	-5400	-32768	1153	-7229	-2011	14920	8072	-7024	3604	-366	624	-32768	32767	19240	132	5941	-1525	6280	14480	-10072	-2933	3313	-1493	-17320	19408	32767	-2309	1033	-52	98	123	2
-32768	32767	4416	-3290	-4515	-4497	-17656	-12576	-32768	3026	-5282	-1868	5960	-2400	12248	2448	-1068	412	-20328	88	23320	-2811	2811	-96	-14472	104	9136	-3208	5832	-1271	-1712	8512	32767	-1723	-52	-819	110	120	2
-32768	32767	-12296	-1973	-4092	-1159	-4184	10504	-32768	1002	-2191	393	-10648	-12424	27664	-499	-1033	-1069	-27576	8192	29656	3624	2040	-2707	-32768	-15872	5280	-3665	8139	-796	-3120	-2600	19296	-127	-279	251	125	140	2
-32768	32767	-22676	-1113	-3341	1767	15952	7264	-32768	-5494	398	-650	-12064	2992	15832	-3418	389	-2097	-24288	32767	32767	2275	1691	-3979	-32768	-11904	-2216	1067	7461	-73	-13712	-6208	14560	-670	-1644	5	129	122	2
-32768	30064	-24720	-1051	-3083	1917	2824	2696	-32416	-5064	2295	-1542	-6696	13464	-22552	-7452	3904	-297	-18424	32767	32767	560	1653	-3869	-32768	-4752	-3496	3900	7490	-293	-10424	-8432	5352	-1777	-1955	-679	125	96	2
8932	32767	-32768	5292	8069	6438	-17480	-32768	32767	-10319	2156	321	-32768	-32768	32767	-2179	-2044	1252	-4152	32767	32767	344	437	-4201	-32768	-3424	-3336	3987	7305	-391	-18920	-688	1992	-182	-2759	-932	147	43	2
-32768	23928	32767	6318	-1978	5127	-3752	19032	-32768	11767	5995	-1062	-22488	25088	-32768	4389	2390	1903	4936	32767	32767	-257	-867	-4133	-32768	8704	-12208	3924	4601	-747	-32768	25024	2064	1273	-3281	-63	97	132	2
-32768	-13932	6016	1573	-212	1699	16056	1616	-32768	6213	8618	1948	-5176	32767	-32768	2673	1537	275	12016	32767	23408	-2631	-1796	-2951	-32768	9264	-10584	4023	4290	-796	-32768	11832	-4760	288	-5566	586	145	110	2
-8252	-1584	17512	322	490	363	28808	25776	-15696	278	4120	-2918	12120	20568	-20896	-3540	616	-1362	17536	22696	14184	-2141	-2935	-1330	-18096	7048	-17560	540	798	124	-32768	14288	-8096	-129	-6256	1003	78	149	2
-8184	-5908	14772	281	499	299	-4216	-544	-32768	-1955	3686	-1495	6136	-10600	-21216	-6910	3009	2501	20632	17488	960	-1722	-4173	534	-9192	3152	-20888	-711	-1303	-24	-32768	7272	-6432	-1303	-7142	1852	113	101	2
-8612	-8988	12152	384	258	380	-32768	-21800	-32768	-3901	2295	-1166	-32768	-32768	-32768	628	2577	1073	16744	5648	-2184	-672	-5255	2239	3456	-1368	-22920	-800	-4851	884	-32768	6856	-23968	-378	-5857	1886	146	150	2
-7180	-11340	13720	266	555	676	-13864	-18304	-26736	-1479	2093	623	-32640	728	-23416	2439	3376	1901	7768	12872	3680	1418	-6142	3823	21472	-3216	-20016	-314	-7501	1297	-32768	-1136	-29456	-253	-6034	1642	73	143	2
-8272	-13160	17900	681	1295	982	-24888	-12480	-27016	1116	1647	147	-32768	-6640	-14904	119	4536	2341	-3056	21200	12672	1687	-6591	5278	10960	-1704	-13560	1214	-8656	1734	-22592	-3104	-31880	-49	-5097	2044	145	133	2
-5048	-11592	28016	928	3210	1156	-32768	240	-23808	1211	653	1078	-32768	-6816	-488	1438	4601	2263	-10872	21624	15456	1952	-6760	6202	616	3248	-8808	1686	-8924	2248	-664	-3584	-31672	542	-3426	2418	174	130	2
-3232	-15100	27488	1045	5371	2009	-32768	3456	-8736	489	6	766	-32768	2768	15240	3697	4044	2545	-13128	19288	16384	1565	-6583	6566	-2328	2344	-9584	434	-8863	2768	3528	-4224	-30840	505	-2944	2480	142	119	2
-3048	-14276	27184	761	7042	3832	-32768	2488	8776	-624	-27	-290	-32768	19528	21280	4166	3321	2742	-15304	15976	19496	1811	-6390	6681	1272	-2376	-13976	-1416	-9476	2931	7032	-16712	-25976	1805	-410	-1194	129	109	2
-7020	-11236	20984	-61	8286	4899	-31576	-2344	15176	-1935	-527	399	-28552	12912	14120	-574	4473	1715	-26912	21032	24888	2868	-6023	6711	688	-1664	-19240	-1810	-9482	2672	18176	-2096	-24640	2027	1041	-2197	125	128	2
-30804	-10192	29472	-366	7968	4532	-24952	-8544	15016	-3887	-1035	652	-20552	-11240	21504	-2522	4428	1232	-32768	30072	26456	1448	-5433	6936	-4104	-5984	-27704	-2032	-8969	2655	24536	1984	-22960	-1174	2004	-1017	119	124	2
-32768	-1716	11748	1355	7079	4092	-9104	-15448	27880	-4329	443	676	-13520	-24912	32767	-3120	2784	105	-32768	19496	29280	1758	-5030	6982	-12088	304	-32768	-2253	-8126	2117	8824	-7360	-11232	-2980	872	-54	121	126	2
-32768	-15524	14824	2198	5517	986	7880	-15600	-7720	1140	4093	1444	-11848	-32768	32767	176	1506	1	-32768	6552	17336	926	-4367	5122	-32768	7384	-32768	-2869	-5567	1246	-3488	8776	11648	-2949	-899	226	114	117	2
-18488	6484	20704	3354	3048	169	-15664	-9016	9936	2807	6060	916	-1384	-20768	28720	1662	562	537	-32768	-2592	224	36	-3086	1861	-7056	-3568	-32768	-1942	-2644	-562	-5808	12720	19408	-2524	-1159	370	116	122	2
-29120	8648	24988	-1024	4658	1351	-32728	5064	9096	4611	7125	1138	-4856	-1608	14360	1249	-566	97	-32768	-4456	-14568	-683	-1066	-948	15912	408	-32768	765	876	7	-19576	-4912	19080	-1931	1913	3058	109	135	2
-32768	-15848	29592	-1182	3889	3023	-32768	11424	2768	1224	7742	547	-10288	12416	11432	2169	-2907	102	-32768	-2880	-12096	-54	1352	-1182	15736	1248	-32768	1089	1387	34	-184	-10936	888	2639	2947	-116	115	123	2
-32268	-21852	32767	-402	2733	4289	-30912	3760	-1064	-2349	6961	-125	-10752	16376	6456	2201	-2421	574	-14064	-8536	-29384	-4060	7889	-4650	-9384	21264	264	4084	4932	1328	-12416	-10488	32767	4780	2337	-2228	111	129	2
-27460	-25852	32767	-1031	1396	4807	-30520	-568	-6376	-2684	5678	-261	-11336	19176	-4312	-236	-2931	603	-32768	30896	32767	-5694	-495	-3939	-3072	-31192	-32768	-9101	4928	2328	-32768	5080	-13776	-188	4753	-1074	119	110	2
-21196	-32768	32767	-1851	69	4538	-32768	-9456	-9976	-5181	4177	-868	-32768	-16072	3704	-2675	-2617	-975	-32768	32767	15624	-2286	147	-1637	5760	-1752	-32768	-2980	7871	-1501	-11544	-32768	-32768	-2499	-13	421	154	139	2
-19872	-32768	32767	-1559	-194	4443	-26304	-5240	-8624	-5384	2089	20	-32768	-1816	-9256	-1258	-4698	-997	-32768	-2504	24736	-1919	42	-990	32767	-1264	-15424	-1162	5358	2053	1088	-20016	-25632	3586	2426	-1006	116	140	2
884	-26888	19428	1071	-2485	1813	-19456	-10296	-15536	-3555	867	-303	-32768	-5432	-4080	-122	-6148	-731	-6232	9392	14032	-63	488	-528	-2048	11896	-31544	-364	3508	661	-15272	16408	-31656	5179	2286	-2026	132	130	2
5628	-27168	10136	-91	-3316	20	-9464	-4688	-21408	-888	-812	-158	-32768	-912	-3616	-359	-5681	-1977	-4496	7608	16376	201	620	-502	-32768	4456	-32768	-481	4381	1430	-30936	28568	-28320	1268	3598	475	123	130	2
8124	-22016	6072	-524	-4456	-1655	-2432	-5080	-21248	612	-3195	-983	-32768	6088	-23568	-778	-5317	-2755	-3976	11800	16816	683	996	-813	-26256	12144	-28600	1767	1805	-44	-32768	8040	-19224	-520	2645	-1825	114	138	2
-388	-14400	8724	-2850	-4983	-3674	5760	-968	-22592	2347	-5130	-1644	-32768	4264	-24480	-639	-5587	-1449	-1616	10184	27976	679	2477	-1530	-32768	-2488	-22776	766	1459	223	-32768	6248	896	-954	4541	-3086	120	146	2
-10216	-16676	12428	-4021	-5649	-5122	7872	-80	-16672	2589	-7128	-2241	-23568	5224	-24672	-1486	-4518	-1904	3448	8936	30264	1460	4514	-2110	-32768	-12656	-13672	341	708	-623	-32768	4192	11792	-2197	4298	-1852	128	145	2
-16524	-13588	17324	-4093	-6163	-5960	3344	-1664	-11024	2971	-8136	-2657	-7704	3336	-24984	-1646	-3271	-2019	3232	12160	23144	2577	6173	-3077	-32768	-9312	696	2244	-53	349	-32768	-3920	15056	-3078	3884	-2332	121	137	2
-20288	-11368	20052	-4198	-6123	-6628	-4224	616	-7440	3664	-8374	-2302	2600	6512	-25248	-1495	-1702	-1012	-4688	15184	24536	2744	6936	-4436	-32768	696	8240	1849	640	-22	-25072	-9160	14920	-1550	3261	-2159	111	148	2
-22628	-10804	23584	-3669	-5934	-6965	-7848	3592	-11304	3297	-8901	-1743	6536	9904	-26184	-1724	-93	189	-10704	14408	15312	2796	7154	-4447	-23680	3152	11072	1937	128	-417	-16392	7304	2768	1873	3776	-1152	139	142	2
